date,temperature,wind_speed,humidity,precipitation,latitude,longitude
10/3/2019,13.16470108,1.708007501,84.96020612,2.755957842,9.05806,38.76306
10/4/2019,13.12020454,1.869571401,83.32365257,4.709035158,9.05806,38.76306
10/5/2019,13.07194481,1.36275482,84.34641864,7.574727418,9.05806,38.76306
10/6/2019,13.16318665,1.871005946,73.17292276,0.056612492,9.05806,38.76306
10/7/2019,13.11585642,2.297093593,68.32748533,4.47E-05,9.05806,38.76306
10/8/2019,12.64757881,2.425321036,71.45290902,0.097686052,9.05806,38.76306
10/9/2019,12.7308829,1.979115149,76.52797586,0.333985847,9.05806,38.76306
10/10/2019,13.03227641,2.042492399,80.83067142,2.246981859,9.05806,38.76306
10/11/2019,12.99054044,1.95215418,84.39916748,2.125647664,9.05806,38.76306
10/12/2019,13.05620537,2.072755509,75.99944479,0.386103075,9.05806,38.76306
10/13/2019,13.1378507,2.190147114,73.63357378,0.493582484,9.05806,38.76306
10/14/2019,12.65970446,2.335849996,70.51963578,0.134238601,9.05806,38.76306
10/15/2019,12.36275063,2.532838001,62.59685337,7.54E-06,9.05806,38.76306
10/16/2019,12.26515859,2.327047473,66.99782217,0.277870893,9.05806,38.76306
10/17/2019,12.79763756,1.887510781,69.13006051,0.112365172,9.05806,38.76306
10/18/2019,12.85333659,2.168748392,66.20554525,0.043766179,9.05806,38.76306
10/19/2019,13.63957621,3.011577002,69.26170224,0.042611361,9.05806,38.76306
10/20/2019,13.14347229,2.440625064,69.13524847,0.089603662,9.05806,38.76306
10/21/2019,12.85173696,2.12186889,65.04655791,5.36E-04,9.05806,38.76306
10/22/2019,12.82879155,2.046584248,62.1327839,4.55E-04,9.05806,38.76306
10/23/2019,12.47435468,1.916923691,52.21123954,8.55E-04,9.05806,38.76306
10/24/2019,12.44028689,1.847206548,47.74023364,0,9.05806,38.76306
10/25/2019,13.40156199,1.322545687,50.19562662,0.002574921,9.05806,38.76306
10/26/2019,13.59177806,1.610446315,53.31556966,0.0218153,9.05806,38.76306
10/27/2019,13.87742513,1.583507799,49.36142915,0,9.05806,38.76306
10/28/2019,13.95373561,1.172219372,49.04122365,0.001719594,9.05806,38.76306
10/29/2019,13.77152214,2.011045865,47.74168425,8.58E-04,9.05806,38.76306
10/30/2019,13.22482325,2.040673741,41.75035541,0.001716715,9.05806,38.76306
10/31/2019,13.80563825,1.36626405,44.72502528,0,9.05806,38.76306
11/1/2019,14.32970708,1.162613654,48.83882101,0.001716614,9.05806,38.76306
11/2/2019,14.02048709,2.209832511,46.31961446,0,9.05806,38.76306
11/3/2019,13.86792717,2.871016893,46.99100346,0,9.05806,38.76306
11/4/2019,13.8114137,2.772053427,56.20268552,0.001254678,9.05806,38.76306
11/5/2019,14.08323886,2.358863944,54.51259695,0.011008978,9.05806,38.76306
11/6/2019,14.05557467,1.967428494,51.71438976,0.011533499,9.05806,38.76306
11/7/2019,14.35064087,1.889329677,55.5407155,0.253677368,9.05806,38.76306
11/8/2019,14.56495819,1.570437304,63.80092894,2.377125621,9.05806,38.76306
11/9/2019,15.18715121,1.340497881,55.40093665,0.467571616,9.05806,38.76306
11/10/2019,15.43689054,1.461171098,48.92650645,0.133964419,9.05806,38.76306
11/11/2019,14.96205737,2.019714521,55.93333147,0.177899003,9.05806,38.76306
11/12/2019,14.78772252,1.885013877,49.51782714,4.35E-04,9.05806,38.76306
11/13/2019,14.51601753,1.652706452,52.84300501,0.123798847,9.05806,38.76306
11/14/2019,14.25617434,1.604637711,55.23855291,0.246477127,9.05806,38.76306
11/15/2019,14.45840352,1.514408793,53.20219263,0.034615397,9.05806,38.76306
11/16/2019,14.07054164,1.703956988,56.056598,0.023382902,9.05806,38.76306
11/17/2019,14.8115434,1.768071495,54.41755607,0.012922287,9.05806,38.76306
11/18/2019,15.37146975,1.543196585,58.12688966,0.699132681,9.05806,38.76306
11/19/2019,14.91906764,1.233705964,66.97860157,3.477185965,9.05806,38.76306
11/20/2019,15.29789505,0.835353285,62.10493761,0.564783812,9.05806,38.76306
11/21/2019,14.94977214,1.868568871,64.48092167,0.512063503,9.05806,38.76306
11/22/2019,14.33399099,1.48263703,76.94215169,13.90002613,9.05806,38.76306
11/23/2019,14.26993141,1.650452439,79.51265708,4.083767533,9.05806,38.76306
11/24/2019,13.08558871,1.363191043,82.75810881,1.869554511,9.05806,38.76306
11/25/2019,13.79176165,1.561439465,73.87363389,0.317594938,9.05806,38.76306
11/26/2019,13.08833275,2.009199227,69.64059402,0.007897615,9.05806,38.76306
11/27/2019,12.66673431,1.922433257,67.70256013,0.00574571,9.05806,38.76306
11/28/2019,13.32790019,0.765498946,63.90772453,2.98E-06,9.05806,38.76306
11/29/2019,13.16478055,1.01505809,74.2548578,0.328633189,9.05806,38.76306
11/30/2019,12.95195033,1.344135198,71.80870212,0.257343054,9.05806,38.76306
12/1/2019,13.21856842,0.933568847,62.68289645,0.006747246,9.05806,38.76306
12/2/2019,13.99708646,0.37742664,58.25795245,0.002908707,9.05806,38.76306
12/3/2019,13.77455419,0.869007312,58.81198719,0.083273649,9.05806,38.76306
12/4/2019,13.99878718,0.734942517,58.65350712,0.002488494,9.05806,38.76306
12/5/2019,13.65598831,1.195938265,67.87202434,0.449761748,9.05806,38.76306
12/6/2019,13.76792933,1.174172656,64.91095393,0.097334385,9.05806,38.76306
12/7/2019,13.61560275,1.423479835,54.21378566,4.47E-05,9.05806,38.76306
12/8/2019,13.2412646,1.452776831,64.73854835,2.160668373,9.05806,38.76306
12/9/2019,12.90380948,1.918166345,80.38282945,3.70541513,9.05806,38.76306
12/10/2019,13.87385457,2.182533429,71.08525639,0.469341874,9.05806,38.76306
12/11/2019,13.48756307,1.766822393,76.8445524,1.176577779,9.05806,38.76306
12/12/2019,13.35104014,1.787312735,63.00586218,0.00102222,9.05806,38.76306
12/13/2019,13.47942759,1.510546673,54.23599968,8.58E-04,9.05806,38.76306
12/14/2019,13.556611,1.317502356,61.58047055,0.055453181,9.05806,38.76306
12/15/2019,13.19029643,1.530869237,51.2475893,0.001713633,9.05806,38.76306
12/16/2019,13.31158346,1.097651664,51.94928681,0.001296401,9.05806,38.76306
12/17/2019,13.19294701,1.784807789,59.68461297,0.001283496,9.05806,38.76306
12/18/2019,12.6131518,1.957564668,59.7386143,0.001728301,9.05806,38.76306
12/19/2019,11.76063245,2.147726934,46.09118043,0,9.05806,38.76306
12/20/2019,12.88949229,1.535631099,58.27979634,0.13615489,9.05806,38.76306
12/21/2019,13.68633486,0.933734462,63.1128536,0.014185905,9.05806,38.76306
12/22/2019,13.74984131,1.079386447,61.7458682,0.045213103,9.05806,38.76306
12/23/2019,14.51359774,0.345592983,54.37265189,0.015437603,9.05806,38.76306
12/24/2019,14.77653211,1.023497169,56.65174256,0.008329749,9.05806,38.76306
12/25/2019,14.48397725,0.602916905,57.55772749,0.022201731,9.05806,38.76306
12/26/2019,14.44069252,1.113863702,60.86874034,0.005841255,9.05806,38.76306
12/27/2019,13.98333893,1.131379379,67.10594493,0.020670891,9.05806,38.76306
12/28/2019,14.11023865,1.358973359,67.45503758,0.077652931,9.05806,38.76306
12/29/2019,13.97995021,1.540337649,66.55754465,0.050932169,9.05806,38.76306
12/30/2019,13.59764252,1.990095621,60.75710196,0.002173696,9.05806,38.76306
12/31/2019,13.70731125,2.109883157,53.4581168,8.52E-04,9.05806,38.76306
1/1/2020,13.67239469,1.851044541,57.48201135,0.006437302,9.05806,38.76306
1/2/2020,14.01455777,1.960007195,62.73516577,0.294712186,9.05806,38.76306
1/3/2020,14.2903375,1.632884095,65.84122587,0.640636682,9.05806,38.76306
1/4/2020,14.28807666,1.584158056,60.53843053,0.00737664,9.05806,38.76306
1/5/2020,15.03308703,1.357785506,52.16883594,0.00687774,9.05806,38.76306
1/6/2020,14.56939278,1.762609625,60.86929961,0.222492218,9.05806,38.76306
1/7/2020,14.50132459,2.149103093,66.47491597,0.592038035,9.05806,38.76306
1/8/2020,13.92553927,2.104823424,58.45979485,0.001713634,9.05806,38.76306
1/9/2020,14.87080282,1.224304317,48.20106807,4.41E-04,9.05806,38.76306
1/10/2020,15.71697388,1.036946474,51.93025661,0.613480806,9.05806,38.76306
1/11/2020,14.68398628,1.634518033,66.07546794,0.433117151,9.05806,38.76306
1/12/2020,14.60686518,2.214433754,67.55952925,0.255972147,9.05806,38.76306
1/13/2020,14.12757581,1.514335932,65.92026962,0.448933244,9.05806,38.76306
1/14/2020,13.62624512,1.695242402,67.41860022,0.035434961,9.05806,38.76306
1/15/2020,12.75152486,1.962534466,56.11943675,8.52E-04,9.05806,38.76306
1/16/2020,13.60058365,1.154801392,52.26070918,0.001714399,9.05806,38.76306
1/17/2020,14.69027227,0.565301428,50.52345713,8.41E-04,9.05806,38.76306
1/18/2020,15.15643336,0.937334148,45.26816249,0.002153175,9.05806,38.76306
1/19/2020,14.70784022,1.035691916,45.46810298,8.52E-04,9.05806,38.76306
1/20/2020,14.01985321,1.321320301,52.68744413,4.26E-04,9.05806,38.76306
1/21/2020,14.27802111,1.341592483,56.78957251,8.52E-04,9.05806,38.76306
1/22/2020,14.36877975,1.65768973,51.94018145,0.002128107,9.05806,38.76306
1/23/2020,14.25291532,1.803816785,59.81190094,0.490570068,9.05806,38.76306
1/24/2020,14.36628176,1.9644041,61.65489788,0.750482082,9.05806,38.76306
1/25/2020,14.29952329,1.966147989,62.49973988,0.11613965,9.05806,38.76306
1/26/2020,14.21475563,1.800810807,65.1236799,0.09427237,9.05806,38.76306
1/27/2020,14.43492343,1.996526323,65.8563547,0.16567409,9.05806,38.76306
1/28/2020,15.12699153,1.054306743,62.73410208,1.203286648,9.05806,38.76306
1/29/2020,15.36863988,0.977889728,60.53630716,0.03111872,9.05806,38.76306
1/30/2020,15.18013535,1.739258959,59.42934106,0.168865918,9.05806,38.76306
1/31/2020,15.96923472,1.296811471,53.47957446,0.092568993,9.05806,38.76306
2/1/2020,14.42002703,1.272589865,66.35708898,1.052995372,9.05806,38.76306
2/2/2020,14.40961545,1.432047425,66.92575013,1.159999074,9.05806,38.76306
2/3/2020,13.73231595,1.737073064,72.96421206,3.403607011,9.05806,38.76306
2/4/2020,14.93197848,1.514424631,60.49801655,0.225532055,9.05806,38.76306
2/5/2020,14.90497297,1.480247605,59.05144407,0.67691803,9.05806,38.76306
2/6/2020,14.54498571,1.920716023,61.75794604,0.850758988,9.05806,38.76306
2/7/2020,14.55799192,2.259297151,56.19753343,0.005140901,9.05806,38.76306
2/8/2020,14.51556676,2.914182161,43.44907274,8.52E-04,9.05806,38.76306
2/9/2020,14.32208977,2.54676937,40.71638268,0,9.05806,38.76306
2/10/2020,15.09661064,1.410842247,41.83069496,0,9.05806,38.76306
2/11/2020,16.49021492,1.666884256,46.38453469,0.001716614,9.05806,38.76306
2/12/2020,14.25840276,2.368085623,70.45478133,0.647413528,9.05806,38.76306
2/13/2020,13.54310379,2.538967744,70.08239104,0.221163034,9.05806,38.76306
2/14/2020,13.29038455,2.651376276,62.94041025,0.020456314,9.05806,38.76306
2/15/2020,13.94072558,2.486793672,51.90598288,8.58E-04,9.05806,38.76306
2/16/2020,15.71387698,1.673755915,45.90928707,0.001286824,9.05806,38.76306
2/17/2020,16.35272687,1.757871927,48.51067734,0.148180127,9.05806,38.76306
2/18/2020,15.86866659,1.93459954,56.39612782,1.204296947,9.05806,38.76306
2/19/2020,16.19648514,1.858289894,53.08707848,0.570318103,9.05806,38.76306
2/20/2020,16.15839348,2.188840047,50.58020614,0.03772974,9.05806,38.76306
2/21/2020,15.90415916,2.256319331,51.89465031,8.52E-04,9.05806,38.76306
2/22/2020,15.79368045,2.874626595,52.06350277,8.52E-04,9.05806,38.76306
2/23/2020,15.76181056,2.898847575,48.72953825,8.52E-04,9.05806,38.76306
2/24/2020,16.02836889,2.13024157,43.24006037,0.002571731,9.05806,38.76306
2/25/2020,16.94732119,0.734934263,38.55292606,0.298312306,9.05806,38.76306
2/26/2020,16.11603889,2.001971129,53.50615936,0.411069393,9.05806,38.76306
2/27/2020,16.51833687,2.057844996,50.86332203,0.130370259,9.05806,38.76306
2/28/2020,16.68447584,1.3989284,50.31954748,0.15309751,9.05806,38.76306
2/29/2020,17.5886996,1.282050479,41.33166289,0.141568236,9.05806,38.76306
3/1/2020,18.18632469,1.506036675,36.48458049,4.77E-05,9.05806,38.76306
3/2/2020,17.66630007,1.535493676,39.34980071,0.014203787,9.05806,38.76306
3/3/2020,17.02834409,1.327168079,47.61186613,0.599036804,9.05806,38.76306
3/4/2020,16.72303797,1.168291213,52.80154704,0.477969646,9.05806,38.76306
3/5/2020,16.32385343,0.802779363,58.43501634,1.645222306,9.05806,38.76306
3/6/2020,16.72426949,0.832075016,54.94584033,1.563155651,9.05806,38.76306
3/7/2020,17.01547839,2.084371332,48.27656265,0.469273329,9.05806,38.76306
3/8/2020,17.14926491,1.740733409,42.1359218,0.023481553,9.05806,38.76306
3/9/2020,18.35110435,0.997450601,37.32091645,8.52E-04,9.05806,38.76306
3/10/2020,16.82480011,1.66892871,55.77045817,1.310050488,9.05806,38.76306
3/11/2020,15.60297991,1.78738119,71.13738603,10.87581515,9.05806,38.76306
3/12/2020,16.29555918,1.692801879,66.86245636,0.425624847,9.05806,38.76306
3/13/2020,17.2570975,0.34838497,59.56324129,2.028852701,9.05806,38.76306
3/14/2020,17.05331828,1.173710479,57.34652329,1.408731937,9.05806,38.76306
3/15/2020,16.49680163,1.66062739,63.38420873,1.605391502,9.05806,38.76306
3/16/2020,16.33505338,1.242614736,64.94998527,1.730054617,9.05806,38.76306
3/17/2020,16.4021946,1.290654739,66.22350495,3.135943413,9.05806,38.76306
3/18/2020,16.25045547,1.559150343,59.68141844,1.573121374,9.05806,38.76306
3/19/2020,16.44405581,1.890384068,58.39018296,0.407719612,9.05806,38.76306
3/20/2020,16.23359706,1.812471031,60.04784831,1.231190637,9.05806,38.76306
3/21/2020,15.65937195,1.265997249,64.60881965,3.779979449,9.05806,38.76306
3/22/2020,15.1572478,1.178083259,84.43922391,19.71194148,9.05806,38.76306
3/23/2020,14.75365982,0.739131369,79.44471009,10.83810925,9.05806,38.76306
3/24/2020,15.22139829,0.633556502,73.25608108,1.229554415,9.05806,38.76306
3/25/2020,16.12787971,0.554895167,61.51361223,0.485256314,9.05806,38.76306
3/26/2020,15.17167816,1.117007052,66.83251592,0.377848744,9.05806,38.76306
3/27/2020,14.7860822,1.20520238,58.93848668,0.089228153,9.05806,38.76306
3/28/2020,15.86728121,0.751604462,50.84044831,0.073483586,9.05806,38.76306
3/29/2020,16.25273666,1.149675443,50.63280364,0.173899531,9.05806,38.76306
3/30/2020,16.27958832,1.942995009,52.34878787,0.054836273,9.05806,38.76306
3/31/2020,15.97239075,2.188610029,55.54890416,0.028539788,9.05806,38.76306
4/1/2020,16.31043841,2.146716223,55.9035588,0.05120039,9.05806,38.76306
4/2/2020,16.72743123,1.934033138,53.12654895,0.301408768,9.05806,38.76306
4/3/2020,16.66951777,2.339149974,54.73506788,1.032625164,9.05806,38.76306
4/4/2020,16.27026965,2.215928851,56.65069801,0.871339208,9.05806,38.76306
4/5/2020,16.69472275,2.743130625,47.69920859,0.478985906,9.05806,38.76306
4/6/2020,16.70562325,2.722749285,45.05861175,1.49E-05,9.05806,38.76306
4/7/2020,16.84603208,2.304396591,43.57679918,0.283020735,9.05806,38.76306
4/8/2020,17.31681468,2.285675492,40.48402436,0.479105115,9.05806,38.76306
4/9/2020,17.70142199,1.910938315,43.5908174,0.474557281,9.05806,38.76306
4/10/2020,17.85461388,1.598183818,46.99027501,1.094688247,9.05806,38.76306
4/11/2020,17.37037175,2.542246688,48.44404656,0.282913446,9.05806,38.76306
4/12/2020,16.37401479,1.180424413,69.91947015,7.666002283,9.05806,38.76306
4/13/2020,15.71160151,0.775844887,76.36530662,7.426053286,9.05806,38.76306
4/14/2020,16.5933637,0.5918313,66.89462943,5.634903908,9.05806,38.76306
4/15/2020,15.82124799,0.88228048,72.7502948,5.234086514,9.05806,38.76306
4/16/2020,15.27648443,0.880847914,79.66474859,10.96726358,9.05806,38.76306
4/17/2020,15.1134449,1.1010713,87.29947953,11.01692833,9.05806,38.76306
4/18/2020,15.56730487,0.179603407,83.84991628,33.70955215,9.05806,38.76306
4/19/2020,16.09926949,0.841575523,61.17348111,4.773244262,9.05806,38.76306
4/20/2020,15.65217044,0.571893086,66.36895781,3.302528825,9.05806,38.76306
4/21/2020,15.25946198,0.360596074,71.96069639,1.921150088,9.05806,38.76306
4/22/2020,15.01687775,0.819651203,70.7471734,0.823959708,9.05806,38.76306
4/23/2020,14.87004751,0.84992334,70.52020744,4.892989993,9.05806,38.76306
4/24/2020,14.28610128,0.836184039,86.87198412,21.01961672,9.05806,38.76306
4/25/2020,15.98064766,1.254554411,65.16870915,2.743053436,9.05806,38.76306
4/26/2020,15.38070641,0.41971513,78.69908633,16.29604399,9.05806,38.76306
4/27/2020,15.73349724,0.835174027,70.87267148,3.765657544,9.05806,38.76306
4/28/2020,14.91036886,0.318934357,87.99219517,19.46814358,9.05806,38.76306
4/29/2020,16.13435516,1.111551754,70.65977502,5.221074819,9.05806,38.76306
4/30/2020,14.68063316,0.251091177,89.26819096,14.48784471,9.05806,38.76306
5/1/2020,15.67429695,0.289468355,76.94600772,12.24734783,9.05806,38.76306
5/2/2020,14.09896876,0.956308356,95.23513481,17.55403876,9.05806,38.76306
5/3/2020,15.48667107,0.150176636,79.58825119,6.462994218,9.05806,38.76306
5/4/2020,15.17641157,0.866685242,78.88678372,6.07868433,9.05806,38.76306
5/5/2020,15.37656682,1.445064314,65.78583101,0.272726837,9.05806,38.76306
5/6/2020,15.24157867,0.853582304,78.64881136,21.39282227,9.05806,38.76306
5/7/2020,15.15283356,1.474466702,72.33224227,1.312762499,9.05806,38.76306
5/8/2020,15.50799077,1.640696072,69.72790404,0.526541471,9.05806,38.76306
5/9/2020,15.00845044,1.422773236,74.15950264,1.360952854,9.05806,38.76306
5/10/2020,14.78952624,1.187732291,75.96554979,4.670539498,9.05806,38.76306
5/11/2020,15.6304788,1.535521751,60.99530813,0.033587217,9.05806,38.76306
5/12/2020,15.2010615,2.067871643,51.69480867,0.005471706,9.05806,38.76306
5/13/2020,15.84143155,2.027964878,48.44830195,0.006616116,9.05806,38.76306
5/14/2020,16.07400475,1.567922267,49.95462193,0,9.05806,38.76306
5/15/2020,16.78394852,1.16557836,50.76282643,0.148254633,9.05806,38.76306
5/16/2020,16.28053436,1.319430636,59.38449016,1.32215023,9.05806,38.76306
5/17/2020,15.58700587,1.043368068,69.19693832,1.80658102,9.05806,38.76306
5/18/2020,15.85431442,1.494722892,61.7633205,1.040935516,9.05806,38.76306
5/19/2020,15.24592616,0.737919223,71.22222835,1.814067364,9.05806,38.76306
5/20/2020,14.89828453,0.254992754,80.27219045,12.73808777,9.05806,38.76306
5/21/2020,14.44351985,0.243975421,89.55863792,24.82695878,9.05806,38.76306
5/22/2020,14.42620303,0.227784707,86.76346372,6.980448961,9.05806,38.76306
5/23/2020,15.01344515,0.342318213,94.29736215,213.0840868,9.05806,38.76306
5/24/2020,15.88301175,0.786965973,64.77241236,0.413520148,9.05806,38.76306
5/25/2020,16.32017288,1.000732201,57.17445901,0.396221876,9.05806,38.76306
5/26/2020,16.46804899,1.123792682,58.79849047,1.146314702,9.05806,38.76306
5/27/2020,16.22498474,1.090071196,60.0473079,0.490802526,9.05806,38.76306
5/28/2020,14.98508542,0.862290302,72.18847786,4.131044669,9.05806,38.76306
5/29/2020,15.34391365,1.046138925,67.46492264,1.464337111,9.05806,38.76306
5/30/2020,15.89063988,0.804599642,63.99355641,0.75199008,9.05806,38.76306
5/31/2020,15.69502347,0.468323643,65.67917624,1.417541504,9.05806,38.76306
6/1/2020,15.69808413,0.628820648,66.44247121,1.173123717,9.05806,38.76306
6/2/2020,14.81425819,0.2531908,74.34566765,4.546587115,9.05806,38.76306
6/3/2020,14.21342112,0.521361766,87.9623254,50.50866604,9.05806,38.76306
6/4/2020,14.4527813,0.6622912,73.02581875,3.416591883,9.05806,38.76306
6/5/2020,13.17233047,1.41004362,88.70230021,6.362810731,9.05806,38.76306
6/6/2020,14.07869428,0.990487925,86.10714468,17.10537603,9.05806,38.76306
6/7/2020,13.27158254,0.559646385,94.161986,12.62614131,9.05806,38.76306
6/8/2020,13.3439448,0.541072355,85.79332432,6.463170052,9.05806,38.76306
6/9/2020,15.10363668,1.127670758,65.48100923,0.537919998,9.05806,38.76306
6/10/2020,14.75070025,1.028115913,61.58581435,0.783789158,9.05806,38.76306
6/11/2020,14.05161184,0.600370053,69.374613,1.388847828,9.05806,38.76306
6/12/2020,13.42094574,1.423115782,85.29722492,16.60647259,9.05806,38.76306
6/13/2020,13.66652387,0.938159511,88.23502972,18.64658296,9.05806,38.76306
6/14/2020,13.63638268,0.716590244,89.06591149,11.16915345,9.05806,38.76306
6/15/2020,13.47072627,1.324222469,87.692428,22.02334712,9.05806,38.76306
6/16/2020,13.29475937,1.030295304,88.29863953,16.8670728,9.05806,38.76306
6/17/2020,14.29957097,0.863843354,74.4188658,2.572728215,9.05806,38.76306
6/18/2020,13.71362012,0.741456294,85.17706931,12.86413548,9.05806,38.76306
6/19/2020,13.85142415,1.606419949,81.79972058,9.076548755,9.05806,38.76306
6/20/2020,14.47936656,0.970674517,75.96021449,1.43191232,9.05806,38.76306
6/21/2020,14.0449323,1.182018942,85.3098743,13.6905151,9.05806,38.76306
6/22/2020,14.12415848,1.020090718,86.61669728,16.61449671,9.05806,38.76306
6/23/2020,14.0729557,0.664205412,80.8650525,3.215670586,9.05806,38.76306
6/24/2020,13.90115509,0.339311197,83.60731942,19.60533857,9.05806,38.76306
6/25/2020,13.86676687,0.751417705,86.75409625,19.51190471,9.05806,38.76306
6/26/2020,14.02651749,0.863595375,75.72505277,2.597743273,9.05806,38.76306
6/27/2020,13.91929652,0.551891644,75.34162429,1.972168684,9.05806,38.76306
6/28/2020,13.81238391,1.111605464,84.18102787,20.68921005,9.05806,38.76306
6/29/2020,14.25835317,0.655687697,87.23504763,7.683699875,9.05806,38.76306
6/30/2020,14.10882848,1.072802426,87.57546244,17.50481129,9.05806,38.76306
7/1/2020,14.14460716,1.100394144,89.4033907,23.65177921,9.05806,38.76306
7/2/2020,14.35745519,1.31364492,87.43127344,11.57664558,9.05806,38.76306
7/3/2020,13.92906405,1.386161898,86.02258995,14.00292814,9.05806,38.76306
7/4/2020,14.19990056,1.406955024,82.4859399,15.78131616,9.05806,38.76306
7/5/2020,12.98016446,1.102222723,92.7393098,9.41855334,9.05806,38.76306
7/6/2020,13.78838565,1.019800393,87.54667661,15.47605991,9.05806,38.76306
7/7/2020,13.65503209,1.494697314,87.91604799,8.056312799,9.05806,38.76306
7/8/2020,13.96336962,0.611252362,91.24920009,15.63499868,9.05806,38.76306
7/9/2020,13.61400566,0.139426223,86.45224593,19.82831946,9.05806,38.76306
7/10/2020,14.01890335,0.625138459,85.44177251,9.596887231,9.05806,38.76306
7/11/2020,14.58080699,0.928406944,83.13903073,23.94311428,9.05806,38.76306
7/12/2020,14.01381836,1.080217484,88.50227377,10.53983271,9.05806,38.76306
7/13/2020,13.0076786,1.943383853,86.72598093,9.046813846,9.05806,38.76306
7/14/2020,13.7322511,1.353380645,86.52905355,22.72154093,9.05806,38.76306
7/15/2020,13.47323888,0.648436965,92.06202053,13.70776332,9.05806,38.76306
7/16/2020,12.8732048,1.157218345,92.70737227,14.41101134,9.05806,38.76306
7/17/2020,13.24458974,1.524458977,87.71026652,16.39506519,9.05806,38.76306
7/18/2020,13.25692965,1.048693426,88.53513374,30.7803005,9.05806,38.76306
7/19/2020,11.84281502,0.798926357,95.44685138,12.84234226,9.05806,38.76306
7/20/2020,13.20136477,2.236632409,83.80051856,10.41279888,9.05806,38.76306
7/21/2020,12.1591011,1.858409579,89.42445892,10.51279306,9.05806,38.76306
7/22/2020,12.90092049,1.396407662,92.65374395,11.73606515,9.05806,38.76306
7/23/2020,13.38545443,2.183159398,87.41777289,5.966991186,9.05806,38.76306
7/24/2020,13.81788788,1.66918078,85.20948223,15.01777172,9.05806,38.76306
7/25/2020,13.58147583,1.568722667,89.55604046,11.90754771,9.05806,38.76306
7/26/2020,13.60845464,2.158807232,85.03618442,11.57063246,9.05806,38.76306
7/27/2020,13.09059168,2.088059817,86.53574477,5.069816113,9.05806,38.76306
7/28/2020,13.03349584,1.566004922,89.01602999,12.54793254,9.05806,38.76306
7/29/2020,12.75796343,1.399392197,92.08262288,5.165298313,9.05806,38.76306
7/30/2020,13.78462054,1.574982315,86.87751049,20.12906969,9.05806,38.76306
7/31/2020,12.07759819,1.888288143,87.84206533,25.62239525,9.05806,38.76306
8/1/2020,12.6257651,1.987742973,86.72336076,8.321872354,9.05806,38.76306
8/2/2020,13.44530576,1.584962374,87.7992526,9.761229157,9.05806,38.76306
8/3/2020,13.27639287,1.92809507,89.20864176,13.20293546,9.05806,38.76306
8/4/2020,12.10401624,1.544608022,95.45740609,11.65537017,9.05806,38.76306
8/5/2020,12.77729568,2.305272255,86.16302825,4.898250103,9.05806,38.76306
8/6/2020,12.89819997,2.290675583,88.9102039,6.032429661,9.05806,38.76306
8/7/2020,13.00781657,1.878247972,89.69623953,12.32281327,9.05806,38.76306
8/8/2020,12.59644852,1.099237177,94.45440465,14.08974826,9.05806,38.76306
8/9/2020,13.36829465,1.730174322,86.58769688,8.945617705,9.05806,38.76306
8/10/2020,12.45674095,1.939960659,92.43164773,11.67895888,9.05806,38.76306
8/11/2020,13.82385089,1.92463792,84.63297451,10.66952348,9.05806,38.76306
8/12/2020,13.31638425,0.644490186,83.69255212,3.48021388,9.05806,38.76306
8/13/2020,14.13622754,1.033083469,87.76140239,39.59000379,9.05806,38.76306
8/14/2020,14.18741887,1.0267459,87.80983493,12.90679574,9.05806,38.76306
8/15/2020,13.9781573,0.856805134,85.68265955,18.61986518,9.05806,38.76306
8/16/2020,14.02327436,0.510932749,89.69824514,19.57173645,9.05806,38.76306
8/17/2020,14.49868546,0.914563979,87.00676649,47.38928378,9.05806,38.76306
8/18/2020,14.3056942,0.521049576,93.9095712,31.21926785,9.05806,38.76306
8/19/2020,13.32617785,0.561930721,91.51224212,6.991210486,9.05806,38.76306
8/20/2020,13.73347244,0.274043339,88.48496376,6.291591132,9.05806,38.76306
8/21/2020,14.30213191,0.481004497,91.84909451,8.935493739,9.05806,38.76306
8/22/2020,14.09064636,0.802955472,89.40700886,20.28476935,9.05806,38.76306
8/23/2020,13.92097435,0.59302068,87.03138896,14.61108013,9.05806,38.76306
8/24/2020,13.96302757,0.753814404,88.33951091,15.87095857,9.05806,38.76306
8/25/2020,13.94595108,0.300961036,91.19936084,6.722033024,9.05806,38.76306
8/26/2020,13.75355428,0.335971294,87.85003919,11.6818279,9.05806,38.76306
8/27/2020,13.61053174,0.229687083,90.92394927,15.92536271,9.05806,38.76306
8/28/2020,14.45413043,0.255294278,90.80341381,34.39107835,9.05806,38.76306
8/29/2020,12.8766215,0.183079932,92.89430114,8.299553394,9.05806,38.76306
8/30/2020,13.80707703,0.335213161,87.45448505,15.03773332,9.05806,38.76306
8/31/2020,13.37698263,0.923687428,89.16810931,15.53644538,9.05806,38.76306
9/1/2020,12.21106491,0.217250933,91.52569293,11.1271143,9.05806,38.76306
9/2/2020,12.93718363,0.011836118,84.35522982,1.991525292,9.05806,38.76306
9/3/2020,13.80556386,0.472981894,90.05064114,22.91956544,9.05806,38.76306
9/4/2020,12.18066622,0.755551159,95.74525594,11.07314997,9.05806,38.76306
9/5/2020,13.31549352,0.661845089,74.03343779,1.00690073,9.05806,38.76306
9/6/2020,14.26690826,0.901398389,68.79603748,0.542138387,9.05806,38.76306
9/7/2020,13.57892125,0.513832602,84.07503457,13.68837953,9.05806,38.76306
